,Unnamed: 0,LineId,Time,Component,Pid,Content,EventId,EventTemplate
540,540,541,20171223-22:17:56:361,Step_LSC,30002312,onExtend:1514038677000 1 0 4,E39,onExtend:<*> <*> <*> <*>
541,541,542,20171223-22:17:56:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
542,542,543,20171223-22:17:56:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
543,543,544,20171223-22:17:56:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128895,E4,calculateCaloriesWithCache totalCalories=<*>
544,544,545,20171223-22:17:56:671,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
545,545,546,20171223-22:17:56:678,Step_StandReportReceiver,30002312,REPORT : 7106 5073 152210 240,E47,REPORT : <*> <*> <*> <*>
546,546,547,20171223-22:17:57:349,Step_LSC,30002312,onStandStepChanged 3679,E42,onStandStepChanged <*>
547,547,548,20171223-22:17:57:372,Step_LSC,30002312,onExtend:1514038678000 1 0 4,E39,onExtend:<*> <*> <*> <*>
548,548,549,20171223-22:17:57:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
549,549,550,20171223-22:17:57:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
550,550,551,20171223-22:17:57:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128917,E4,calculateCaloriesWithCache totalCalories=<*>
551,551,552,20171223-22:17:57:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
552,552,553,20171223-22:17:57:662,Step_StandReportReceiver,30002312,REPORT : 7107 5074 152231 240,E47,REPORT : <*> <*> <*> <*>
553,553,554,20171223-22:17:57:849,Step_LSC,30002312,onStandStepChanged 3681,E42,onStandStepChanged <*>
554,554,555,20171223-22:17:57:862,Step_LSC,30002312,onExtend:1514038678000 2 0 4,E39,onExtend:<*> <*> <*> <*>
555,555,556,20171223-22:17:58:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
556,556,557,20171223-22:17:58:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
557,557,558,20171223-22:17:58:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128960,E4,calculateCaloriesWithCache totalCalories=<*>
558,558,559,20171223-22:17:58:162,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
559,559,560,20171223-22:17:58:167,Step_StandReportReceiver,30002312,REPORT : 7109 5075 152274 240,E47,REPORT : <*> <*> <*> <*>
560,560,561,20171223-22:17:59:858,Step_LSC,30002312,onStandStepChanged 3683,E42,onStandStepChanged <*>
561,561,562,20171223-22:17:59:872,Step_LSC,30002312,onExtend:1514038680000 2 0 4,E39,onExtend:<*> <*> <*> <*>
562,562,563,20171223-22:18:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
563,563,564,20171223-22:18:0:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
564,564,565,20171223-22:18:0:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
565,565,566,20171223-22:18:0:168,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129002,E4,calculateCaloriesWithCache totalCalories=<*>
566,566,567,20171223-22:18:0:171,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
567,567,568,20171223-22:18:0:172,Step_StandReportReceiver,30002312,REPORT : 7111 5077 152317 240,E47,REPORT : <*> <*> <*> <*>
568,568,569,20171223-22:18:1:349,Step_LSC,30002312,onStandStepChanged 3684,E42,onStandStepChanged <*>
569,569,570,20171223-22:18:1:361,Step_LSC,30002312,onExtend:1514038682000 1 0 4,E39,onExtend:<*> <*> <*> <*>
570,570,571,20171223-22:18:1:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
571,571,572,20171223-22:18:1:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
572,572,573,20171223-22:18:1:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129024,E4,calculateCaloriesWithCache totalCalories=<*>
573,573,574,20171223-22:18:1:663,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
574,574,575,20171223-22:18:1:664,Step_StandReportReceiver,30002312,REPORT : 7112 5077 152339 240,E47,REPORT : <*> <*> <*> <*>
575,575,576,20171223-22:18:2:349,Step_LSC,30002312,onStandStepChanged 3685,E42,onStandStepChanged <*>
576,576,577,20171223-22:18:2:363,Step_LSC,30002312,onExtend:1514038683000 1 0 4,E39,onExtend:<*> <*> <*> <*>
577,577,578,20171223-22:18:2:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
578,578,579,20171223-22:18:2:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
579,579,580,20171223-22:18:2:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129045,E4,calculateCaloriesWithCache totalCalories=<*>
580,580,581,20171223-22:18:2:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
581,581,582,20171223-22:18:2:662,Step_StandReportReceiver,30002312,REPORT : 7113 5078 152360 240,E47,REPORT : <*> <*> <*> <*>
582,582,583,20171223-22:18:5:351,Step_LSC,30002312,onStandStepChanged 3686,E42,onStandStepChanged <*>
583,583,584,20171223-22:18:5:358,Step_LSC,30002312,onExtend:1514038686000 1 0 4,E39,onExtend:<*> <*> <*> <*>
584,584,585,20171223-22:18:5:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
585,585,586,20171223-22:18:5:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
586,586,587,20171223-22:18:5:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,E4,calculateCaloriesWithCache totalCalories=<*>
587,587,588,20171223-22:18:5:684,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
588,588,589,20171223-22:18:5:684,Step_StandReportReceiver,30002312,REPORT : 7114 5079 152381 240,E47,REPORT : <*> <*> <*> <*>
589,589,590,20171223-22:18:5:849,Step_LSC,30002312,onStandStepChanged 3686,E42,onStandStepChanged <*>
590,590,591,20171223-22:18:5:854,Step_LSC,30002312,onExtend:1514038686000 0 0 0,E39,onExtend:<*> <*> <*> <*>
591,591,592,20171223-22:18:6:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
592,592,593,20171223-22:18:6:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
593,593,594,20171223-22:18:6:164,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,E4,calculateCaloriesWithCache totalCalories=<*>
594,594,595,20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
595,595,596,20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
596,596,597,20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,E42,onStandStepChanged <*>
597,597,598,20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,E39,onExtend:<*> <*> <*> <*>
598,598,599,20171223-22:19:8:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
599,599,600,20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
600,600,601,20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,E4,calculateCaloriesWithCache totalCalories=<*>
601,601,602,20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
602,602,603,20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,E47,REPORT : <*> <*> <*> <*>
603,603,604,20171223-22:19:8:357,Step_LSC,30002312,onStandStepChanged 3694,E42,onStandStepChanged <*>
604,604,605,20171223-22:19:8:365,Step_LSC,30002312,onExtend:1514038749000 5 0 4,E39,onExtend:<*> <*> <*> <*>
605,605,606,20171223-22:19:8:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
606,606,607,20171223-22:19:8:660,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
607,607,608,20171223-22:19:8:675,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129238,E4,calculateCaloriesWithCache totalCalories=<*>
608,608,609,20171223-22:19:8:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
609,609,610,20171223-22:19:8:686,Step_StandReportReceiver,30002312,REPORT : 7122 5085 152553 240,E47,REPORT : <*> <*> <*> <*>
610,610,611,20171223-22:19:8:849,Step_LSC,30002312,onStandStepChanged 3696,E42,onStandStepChanged <*>
611,611,612,20171223-22:19:8:862,Step_LSC,30002312,onExtend:1514038749000 2 0 4,E39,onExtend:<*> <*> <*> <*>
612,612,613,20171223-22:19:9:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
613,613,614,20171223-22:19:9:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
614,614,615,20171223-22:19:9:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129281,E4,calculateCaloriesWithCache totalCalories=<*>
615,615,616,20171223-22:19:9:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
616,616,617,20171223-22:19:9:169,Step_StandReportReceiver,30002312,REPORT : 7124 5086 152596 240,E47,REPORT : <*> <*> <*> <*>
617,617,618,20171223-22:19:9:348,Step_LSC,30002312,onStandStepChanged 3698,E42,onStandStepChanged <*>
618,618,619,20171223-22:19:9:359,Step_LSC,30002312,onExtend:1514038750000 2 0 4,E39,onExtend:<*> <*> <*> <*>
619,619,620,20171223-22:19:9:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
620,620,621,20171223-22:19:9:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
621,621,622,20171223-22:19:9:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129324,E4,calculateCaloriesWithCache totalCalories=<*>
622,622,623,20171223-22:19:9:668,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
623,623,624,20171223-22:19:9:671,Step_StandReportReceiver,30002312,REPORT : 7126 5087 152638 240,E47,REPORT : <*> <*> <*> <*>
624,624,625,20171223-22:19:9:849,Step_LSC,30002312,onStandStepChanged 3700,E42,onStandStepChanged <*>
625,625,626,20171223-22:19:9:859,Step_LSC,30002312,onExtend:1514038750000 2 0 4,E39,onExtend:<*> <*> <*> <*>
626,626,627,20171223-22:19:10:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
627,627,628,20171223-22:19:10:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
628,628,629,20171223-22:19:10:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129366,E4,calculateCaloriesWithCache totalCalories=<*>
629,629,630,20171223-22:19:10:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
630,630,631,20171223-22:19:10:165,Step_StandReportReceiver,30002312,REPORT : 7128 5089 152681 240,E47,REPORT : <*> <*> <*> <*>
631,631,632,20171223-22:19:10:348,Step_LSC,30002312,onStandStepChanged 3702,E42,onStandStepChanged <*>
632,632,633,20171223-22:19:10:362,Step_LSC,30002312,onExtend:1514038751000 2 0 4,E39,onExtend:<*> <*> <*> <*>
633,633,634,20171223-22:19:10:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
634,634,635,20171223-22:19:10:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
635,635,636,20171223-22:19:10:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129409,E4,calculateCaloriesWithCache totalCalories=<*>
636,636,637,20171223-22:19:10:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
637,637,638,20171223-22:19:10:664,Step_StandReportReceiver,30002312,REPORT : 7130 5090 152724 240,E47,REPORT : <*> <*> <*> <*>
638,638,639,20171223-22:19:10:848,Step_LSC,30002312,onStandStepChanged 3704,E42,onStandStepChanged <*>
639,639,640,20171223-22:19:10:858,Step_LSC,30002312,onExtend:1514038751000 2 0 4,E39,onExtend:<*> <*> <*> <*>
640,640,641,20171223-22:19:11:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
641,641,642,20171223-22:19:11:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
642,642,643,20171223-22:19:11:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129452,E4,calculateCaloriesWithCache totalCalories=<*>
643,643,644,20171223-22:19:11:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
644,644,645,20171223-22:19:11:164,Step_StandReportReceiver,30002312,REPORT : 7132 5092 152767 240,E47,REPORT : <*> <*> <*> <*>
645,645,646,20171223-22:19:11:349,Step_LSC,30002312,onStandStepChanged 3707,E42,onStandStepChanged <*>
646,646,647,20171223-22:19:11:358,Step_LSC,30002312,onExtend:1514038752000 3 0 4,E39,onExtend:<*> <*> <*> <*>
647,647,648,20171223-22:19:11:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
648,648,649,20171223-22:19:11:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
649,649,650,20171223-22:19:11:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129516,E4,calculateCaloriesWithCache totalCalories=<*>
650,650,651,20171223-22:19:11:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
651,651,652,20171223-22:19:11:661,Step_StandReportReceiver,30002312,REPORT : 7135 5094 152831 240,E47,REPORT : <*> <*> <*> <*>
652,652,653,20171223-22:19:11:848,Step_LSC,30002312,onStandStepChanged 3711,E42,onStandStepChanged <*>
653,653,654,20171223-22:19:11:857,Step_LSC,30002312,onExtend:1514038752000 4 0 4,E39,onExtend:<*> <*> <*> <*>
654,654,655,20171223-22:19:12:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
655,655,656,20171223-22:19:12:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
656,656,657,20171223-22:19:12:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129602,E4,calculateCaloriesWithCache totalCalories=<*>
657,657,658,20171223-22:19:12:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
658,658,659,20171223-22:19:12:167,Step_StandReportReceiver,30002312,REPORT : 7139 5097 152917 240,E47,REPORT : <*> <*> <*> <*>
659,659,660,20171223-22:19:12:349,Step_LSC,30002312,onStandStepChanged 3712,E42,onStandStepChanged <*>
660,660,661,20171223-22:19:12:364,Step_LSC,30002312,onExtend:1514038753000 1 0 4,E39,onExtend:<*> <*> <*> <*>
661,661,662,20171223-22:19:12:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
662,662,663,20171223-22:19:12:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
663,663,664,20171223-22:19:12:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129623,E4,calculateCaloriesWithCache totalCalories=<*>
664,664,665,20171223-22:19:12:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
665,665,666,20171223-22:19:12:663,Step_StandReportReceiver,30002312,REPORT : 7140 5097 152938 240,E47,REPORT : <*> <*> <*> <*>
666,666,667,20171223-22:19:14:349,Step_LSC,30002312,onStandStepChanged 3726,E42,onStandStepChanged <*>
667,667,668,20171223-22:19:14:363,Step_LSC,30002312,onExtend:1514038755000 14 0 4,E39,onExtend:<*> <*> <*> <*>
668,668,669,20171223-22:19:14:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
669,669,670,20171223-22:19:14:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
670,670,671,20171223-22:19:14:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,E4,calculateCaloriesWithCache totalCalories=<*>
671,671,672,20171223-22:19:14:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
672,672,673,20171223-22:19:14:688,Step_StandReportReceiver,30002312,REPORT : 7154 5107 153238 240,E47,REPORT : <*> <*> <*> <*>
673,673,674,20171223-22:19:15:855,Step_LSC,30002312,onStandStepChanged 3726,E42,onStandStepChanged <*>
674,674,675,20171223-22:19:15:858,Step_LSC,30002312,onExtend:1514038756000 0 0 0,E39,onExtend:<*> <*> <*> <*>
675,675,676,20171223-22:19:16:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
676,676,677,20171223-22:19:16:157,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
677,677,678,20171223-22:19:16:171,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,E4,calculateCaloriesWithCache totalCalories=<*>
