,Unnamed: 0,LineId,Time,Program,Content,EventId,EventTemplate
529,529,530,10.30 20:39:47,YodaoDict.exe,"proxy.cse.cuhk.edu.hk:5070 close, 31257 bytes (30.5 KB) sent, 1846301 bytes (1.76 MB) received, lifetime 01:33",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> MB) received, lifetime <*>"
530,530,531,10.30 20:40:03,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
531,531,532,10.30 20:40:03,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
532,532,533,10.30 20:40:04,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
533,533,534,10.30 20:40:04,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*>: <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
534,534,535,10.30 20:40:04,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
535,535,536,10.30 20:40:04,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
536,536,537,10.30 20:40:04,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
537,537,538,10.30 20:40:05,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 468 bytes sent, 3515 bytes (3.43 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
538,538,539,10.30 20:40:05,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 780 bytes sent, 1401 bytes (1.36 KB) received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
539,539,540,10.30 20:40:05,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
540,540,541,10.30 20:40:06,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
541,541,542,10.30 20:40:07,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 409 bytes sent, 52645 bytes (51.4 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
542,542,543,10.30 20:40:07,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
543,543,544,10.30 20:40:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1119 bytes (1.09 KB) sent, 417 bytes received, lifetime <1 sec",E8,"<*> <*>, <*> bytes (<*>), <*> bytes received, lifetime <*> sec>"
544,544,545,10.30 20:40:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 474 bytes sent, 1047 bytes (1.02 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*> sec>"
545,545,546,10.30 20:40:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 675 bytes sent, 7178 bytes (7.00 KB) received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
546,546,547,10.30 20:40:08,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 628 bytes sent, 466 bytes received, lifetime 00:01",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
547,547,548,10.30 20:40:09,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 513 bytes sent, 22162 bytes (21.6 KB) received, lifetime 00:01",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
548,548,549,10.30 20:40:10,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
549,549,550,10.30 20:40:11,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 530 bytes sent, 546 bytes received, lifetime 00:02",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
550,550,551,10.30 20:40:11,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
551,551,552,10.30 20:40:12,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2177 bytes (2.12 KB) sent, 279 bytes received, lifetime 00:01",E8,"<*>: <*>, <*> bytes (<*>), <*> bytes received, lifetime <*>"
552,552,553,10.30 20:40:14,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 534 bytes sent, 388 bytes received, lifetime 00:05",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
553,553,554,10.30 20:40:14,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1069 bytes (1.04 KB) sent, 776 bytes received, lifetime 00:05",E8,"<*>: <*>, <*> bytes (<*>), <*> bytes received, lifetime <*>"
554,554,555,10.30 20:40:14,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 542 bytes sent, 388 bytes received, lifetime 00:05",E8,"<*>: <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
555,555,556,10.30 20:40:14,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
556,556,557,10.30 20:40:14,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
557,557,558,10.30 20:40:16,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1010 bytes sent, 5219 bytes (5.09 KB) received, lifetime 04:00",E8,"<*>: <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
558,558,559,10.30 20:40:24,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1127 bytes (1.10 KB) sent, 4317 bytes (4.21 KB) received, lifetime 00:20",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
559,559,560,10.30 20:40:31,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:14",E8,"<*>: <*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
560,560,561,10.30 20:41:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1477 bytes (1.44 KB) sent, 1431 bytes (1.39 KB) received, lifetime 02:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
561,561,562,10.30 20:42:04,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2413 bytes (2.35 KB) sent, 324 bytes received, lifetime 02:01",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
562,562,563,10.30 20:42:09,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
563,563,564,10.30 20:42:17,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1400 bytes (1.36 KB) sent, 3900 bytes (3.80 KB) received, lifetime 02:00",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
564,564,565,10.30 20:42:17,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2464 bytes (2.40 KB) sent, 1010 bytes received, lifetime 02:01",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
565,565,566,10.30 20:42:31,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
566,566,567,10.30 20:42:33,YodaoDict.exe,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*> <*> : <*>
567,567,568,10.30 20:42:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
568,568,569,10.30 20:42:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1299 bytes (1.26 KB) sent, 1029 bytes (1.00 KB) received, lifetime <1 sec",E8,"<*>: <*> <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*> sec>"
569,569,570,10.30 20:42:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1007 bytes sent, 355 bytes received, lifetime 00:08",E8,"<*>: <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
570,570,571,10.30 20:42:37,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
571,571,572,10.30 20:42:41,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1354 bytes (1.32 KB) sent, 902 bytes received, lifetime 00:15",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
572,572,573,10.30 20:42:41,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
573,573,574,10.30 20:42:41,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
574,574,575,10.30 20:42:41,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1481 bytes (1.44 KB) sent, 1804 bytes (1.76 KB) received, lifetime 00:32",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
575,575,576,10.30 20:42:41,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 453 bytes sent, 352 bytes received, lifetime 00:02",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
576,576,577,10.30 20:42:41,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 4186 bytes (4.08 KB) sent, 2888 bytes (2.82 KB) received, lifetime 00:06",E8,"<*>: <*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
577,577,578,10.30 20:42:41,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
578,578,579,10.30 20:42:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1318 bytes (1.28 KB) sent, 427 bytes received, lifetime 00:01",E8,"<*>: <*>, <*> bytes (<*>), <*> bytes received, lifetime <*>"
579,579,580,10.30 20:42:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
580,580,581,10.30 20:42:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
581,581,582,10.30 20:42:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
582,582,583,10.30 20:42:43,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",E8,"<*>: <*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
583,583,584,10.30 20:42:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",E8,"<*>: <*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
584,584,585,10.30 20:42:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
585,585,586,10.30 20:42:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",E8,"<*>: <*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
586,586,587,10.30 20:42:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
587,587,588,10.30 20:42:47,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 555 bytes sent, 400 bytes received, lifetime 00:04",E8,"<*>: <*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
588,588,589,10.30 20:42:49,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
589,589,590,10.30 20:42:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 935 bytes sent, 6675 bytes (6.51 KB) received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
590,590,591,10.30 20:42:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1205 bytes (1.17 KB) sent, 391 bytes received, lifetime 00:01",E8,"<*>: <*>, <*> bytes (<*>), <*> bytes received, lifetime <*>"
591,591,592,10.30 20:42:49,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
592,592,593,10.30 20:42:49,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
593,593,594,10.30 20:42:50,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 7437 bytes (7.26 KB) sent, 2235596 bytes (2.13 MB) received, lifetime 00:07",E8,"<*>: <*> <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> MB) received, lifetime <*>"
594,594,595,10.30 20:42:50,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
595,595,596,10.30 20:43:41,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
596,596,597,10.30 20:43:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 634 bytes sent, 538 bytes received, lifetime 00:01",E8,"<*>: <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
597,597,598,10.30 20:43:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
598,598,599,10.30 20:43:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
599,599,600,10.30 20:43:43,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
600,600,601,10.30 20:43:44,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
601,601,602,10.30 20:43:45,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3254 bytes (3.17 KB) sent, 5295 bytes (5.17 KB) received, lifetime 00:04",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
602,602,603,10.30 20:43:45,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 553 bytes sent, 1424 bytes (1.39 KB) received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
603,603,604,10.30 20:43:45,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3205 bytes (3.12 KB) sent, 15704 bytes (15.3 KB) received, lifetime <1 sec",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
604,604,605,10.30 20:43:45,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
605,605,606,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1341 bytes (1.30 KB) sent, 290 bytes received, lifetime 00:01",E8,"<*> <*>, <*> bytes (<*>), <*> bytes received, lifetime <*>"
606,606,607,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
607,607,608,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1023 bytes sent, 4076 bytes (3.98 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
608,608,609,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
609,609,610,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 553 bytes sent, 28794 bytes (28.1 KB) received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
610,610,611,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
611,611,612,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 996 bytes sent, 367 bytes received, lifetime 00:01",E8,"<*>: <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
612,612,613,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1536 bytes (1.50 KB) sent, 5325 bytes (5.20 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
613,613,614,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
614,614,615,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
615,615,616,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*>: <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
616,616,617,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
617,617,618,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
618,618,619,10.30 20:43:47,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
619,619,620,10.30 20:43:47,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
620,620,621,10.30 20:43:47,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
621,621,622,10.30 20:43:47,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
622,622,623,10.30 20:43:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",E8,"<*>: <*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
623,623,624,10.30 20:43:50,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
624,624,625,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2735 bytes (2.67 KB) sent, 79708 bytes (77.8 KB) received, lifetime 00:55",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
625,625,626,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 6996 bytes (6.83 KB) sent, 2055 bytes (2.00 KB) received, lifetime 00:57",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
626,626,627,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1522 bytes (1.48 KB) sent, 1765 bytes (1.72 KB) received, lifetime 00:53",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
627,627,628,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 5992 bytes (5.85 KB) sent, 74512 bytes (72.7 KB) received, lifetime 00:51",E8,"<*>: <*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
628,628,629,10.30 20:44:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
629,629,630,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*>: <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
630,630,631,10.30 20:44:48,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1236 bytes (1.20 KB) sent, 408 bytes received, lifetime 00:06",E8,"<*>: <*>, <*> bytes (<*>), <*> bytes received, lifetime <*>"
631,631,632,10.30 20:44:48,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
632,632,633,10.30 20:44:48,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
633,633,634,10.30 20:44:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*>: <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
634,634,635,10.30 20:44:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1680 bytes (1.64 KB) sent, 935 bytes received, lifetime <1 sec",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
635,635,636,10.30 20:44:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1730 bytes (1.68 KB) sent, 4796 bytes (4.68 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
636,636,637,10.30 20:44:49,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
637,637,638,10.30 20:44:50,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2737 bytes (2.67 KB) sent, 1375 bytes (1.34 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
638,638,639,10.30 20:44:51,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
639,639,640,10.30 20:44:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 902 bytes sent, 15242 bytes (14.8 KB) received, lifetime 00:03",E8,"<*>: <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
640,640,641,10.30 20:44:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1845 bytes (1.80 KB) sent, 402 bytes received, lifetime 00:02",E8,"<*>: <*>, <*> bytes (<*>), <*> bytes received, lifetime <*>"
641,641,642,10.30 20:44:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:10",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
642,642,643,10.30 20:44:52,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
643,643,644,10.30 20:44:52,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
644,644,645,10.30 20:44:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2018 bytes (1.97 KB) sent, 1298 bytes (1.26 KB) received, lifetime 00:04",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
645,645,646,10.30 20:44:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 806 bytes sent, 1407 bytes (1.37 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
646,646,647,10.30 20:44:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 383 bytes sent, 1303 bytes (1.27 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
647,647,648,10.30 20:44:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1584 bytes (1.54 KB) sent, 256548 bytes (250 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
648,648,649,10.30 20:44:54,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
649,649,650,10.30 20:44:54,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1616 bytes (1.57 KB) sent, 42950 bytes (41.9 KB) received, lifetime 00:01",E8,"<*>: <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
