,LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
558,559,Jul,3,16:07:33,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,33.914349]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml",E174,"CCFile::copyFile fileName is [{timestamp}]-CCIOReporter-008.xml, source path:{source_path}, dest path:{dest_path}=AuthFail:sts:{sts}_rsn:{rsn}/OneStats//{timestamp}-CCIOReporter-008.xml"
559,560,Jul,3,16:07:33,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,33.934533]-AirPortBrcm4360_Logs-009.txt, Current File [2017-07-03_16,07,33.934533]-AirPortBrcm4360_Logs-009.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [{timestamp}]-{filename}, Current File [{timestamp}]-{filename}"
560,561,Jul,3,16:07:39,authorMacBook-Pro,kernel,0,,ARPT: 682833.053879: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: {float}: framerdy {hex} bmccmd {int} framecnt {int}
561,562,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.094895]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng",E174,"CCFile::copyFile fileName is [{timestamp}]-io80211Family-016.pcapng, source path:{source_path}, dest path:{dest_path}"
562,563,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams {int}
563,564,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml",E174,"CCFile::copyFile fileName is [{timestamp}]-CCIOReporter-017.xml, source path:{source_path}, dest path:{dest_path}={auth_fail}/OneStats//{timestamp}-CCIOReporter-017.xml"
564,565,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun
565,566,Jul,3,16:07:40,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,E167,CCFile::captureLog
566,567,Jul,3,16:07:40,authorMacBook-Pro,kernel,0,,ARPT: 682834.192587: wlc_dump_aggfifo:,E151,ARPT: 682834.192587: wlc_dump_aggfifo:
567,568,Jul,3,16:07:40,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml, Current File [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [{date}]-CCIOReporter-{int}.xml, Current File [{date}]-CCIOReporter-{int}.xml"
568,569,Jul,3,16:07:46,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,E167,CCFile::captureLog
569,570,Jul,3,16:07:46,authorMacBook-Pro,kernel,0,,ARPT: 682840.256116: AQM agg results 0x8001 len hi/lo: 0x0 0x30 BAbitmap(0-3) 0 0 0 0,E130,ARPT: 682840.256116: AQM agg results {hex} len hi/lo: {hex} {hex} BAbitmap(0-3) {int} {int} {int} {int}
570,571,Jul,3,16:07:46,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,46.298508]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml",E174,"CCFile::copyFile fileName is [{timestamp}]-CCIOReporter-032.xml, source path:{source_path}, dest path:{dest_path}=[{error_type}:sts:{sts}_rsn:{rsn}/OneStats//{timestamp}-CCIOReporter-032.xml]"
571,572,Jul,3,16:07:48,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,E276,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from {hex} to {hex}
572,573,Jul,3,16:08:13,calvisitor-10-105-160-237,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)"
573,574,Jul,3,16:25:21,calvisitor-10-105-160-237,kernel,0,,Wake reason: ?,E335,Wake reason: ?
574,575,Jul,3,16:25:21,calvisitor-10-105-160-237,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took {time} milliseconds
575,576,Jul,3,16:25:21,calvisitor-10-105-160-237,kernel,0,,AirPort: Link Up on awdl0,E111,AirPort: Link Up on awdl0
576,577,Jul,3,16:25:21,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,E276,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from {hex} to {hex}
577,578,Jul,3,16:25:27,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,25,27.859687]-CCIOReporter-038.xml, Current File [2017-07-03_16,25,27.859687]-CCIOReporter-038.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [{timestamp}]-CCIOReporter-038.xml, Current File [{timestamp}]-CCIOReporter-038.xml]"
578,579,Jul,3,16:25:45,authorMacBook-Pro,com.apple.WebKit.WebContent,25654,,[16:25:45.631] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,E14,[{time}] <<<< CRABS >>>> crabsFlumeHostUnavailable: [{hex}] Byte flume reports host unavailable.
579,580,Jul,3,16:25:54,authorMacBook-Pro,sandboxd,129,[33562],com.apple.Addres(33562) deny network-outbound /private/var/run/mDNSResponder,E52,com.apple.Addres({id}) deny network-outbound {path}
580,581,Jul,3,16:27:03,authorMacBook-Pro,kernel,0,,ARPT: 682969.397322: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],E125,ARPT: {float}: AirPort_Brcm43xx::platformWoWEnable: WWEN[{string}]
581,582,Jul,3,16:27:03,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,E276,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from {hex} to {hex}
582,583,Jul,3,16:27:05,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,27,05.123034]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng",E174,"CCFile::copyFile fileName is [{timestamp}]-io80211Family-040.pcapng, source path:{source_path}, dest path:{dest_path}"
583,584,Jul,3,16:27:05,authorMacBook-Pro,corecaptured,33544,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
584,585,Jul,3,16:27:08,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated
585,586,Jul,3,16:27:09,authorMacBook-Pro,kernel,0,,ARPT: 682977.654133: wlc_dump_aggfifo:,E151,ARPT: 682977.654133: wlc_dump_aggfifo:
586,587,Jul,3,16:27:10,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_16,27,10.162319]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt",E174,"CCFile::copyFile fileName is {file}, source path:{source}, dest path:{destination}"
587,588,Jul,3,16:27:10,authorMacBook-Pro,corecaptured,33544,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-03_16,27,09.307937] - AuthFail:sts:5_rsn:0.xml",E204,doSaveChannels@286: Will write to: {path}
588,589,Jul,3,16:27:11,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,E163,Captive: CNPluginHandler en0: Authenticated
589,590,Jul,3,16:27:47,calvisitor-10-105-160-184,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive'
590,591,Jul,3,16:28:34,calvisitor-10-105-160-184,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = 0xE0000340
591,592,Jul,3,16:28:34,authorMacBook-Pro,QQ,10018,,tcp_connection_destination_perform_socket_connect 21152 connectx to 203.205.147.206:8080@0 failed: [51] Network is unreachable,E317,tcp_connection_destination_perform_socket_connect {int} connectx to {ip}:{port}@{int} failed: [{code}] {message}
592,593,Jul,3,16:28:34,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21158 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad {int} failed: {int} - {str}
593,594,Jul,3,16:28:35,authorMacBook-Pro,corecaptured,33544,,Received Capture Event,E294,Received Capture Event
594,595,Jul,3,16:28:40,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,28,40.259618]-AirPortBrcm4360_Logs-055.txt, Current File [2017-07-03_16,28,40.259618]-AirPortBrcm4360_Logs-055.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [{date}]-{name}, Current File [{date}]-{name}"
595,596,Jul,3,16:28:40,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun
596,597,Jul,3,16:28:40,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,E167,CCFile::captureLog
597,598,Jul,3,16:28:40,authorMacBook-Pro,kernel,0,,ARPT: 683047.197539: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: {float}: framerdy {hex} bmccmd {int} framecnt {int}
598,599,Jul,3,16:28:55,calvisitor-10-105-160-184,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,E323,Thermal pressure state: {int} Memory pressure state: {int}
599,600,Jul,3,16:28:56,calvisitor-10-105-160-184,QQ,10018,,button report: 0x8002bdf,E161,button report: {hex}
600,601,Jul,3,16:29:09,calvisitor-10-105-160-184,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,29,09.137954]-CCIOReporter-062.xml, Current File [2017-07-03_16,29,09.137954]-CCIOReporter-062.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [{date}]-CCIOReporter-062.xml, Current File [{date}]-CCIOReporter-062.xml"
601,602,Jul,3,16:29:09,calvisitor-10-105-160-184,corecaptured,33544,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
602,603,Jul,3,16:29:30,calvisitor-10-105-160-184,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,E58,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
603,604,Jul,3,16:35:52,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,E164,Captive: CNPluginHandler en0: Evaluating
604,605,Jul,3,16:35:54,calvisitor-10-105-160-184,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 tc9008 103.251.128.144:80,E49,__{int}-[NETClientConnection evaluateCrazyIvan{int}]_block_invoke CI{int} - Hit by torpedo! {string}.{int} {string} {string}:{int}
605,606,Jul,3,16:36:40,calvisitor-10-105-160-184,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from {mode} to {mode}
606,607,Jul,3,16:36:40,calvisitor-10-105-160-184,AddressBookSourceSync,33594,,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7f9af3646900 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",E27,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:{url}] Error Domain=NSURLErrorDomain Code={code} ""The request timed out."" UserInfo={{NSUnderlyingError={error} {Error Domain=kCFErrorDomainCFNetwork Code={code} ""The request timed out."" UserInfo={NSErrorFailingURLStringKey={url}, NSErrorFailingURLKey={url}, _kCFStreamErrorCodeKey={key}, _kCFStreamErrorD"
607,608,Jul,3,16:36:49,calvisitor-10-105-160-184,corecaptured,33544,,CCFile::captureLog,E167,CCFile::captureLog
608,609,Jul,3,16:36:55,calvisitor-10-105-160-184,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
609,610,Jul,3,16:42:37,calvisitor-10-105-160-184,kernel,0,,ARPT: 683172.046921: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],E128,ARPT: {float}: AirPort_Brcm43xx::syncPowerState: WWEN[{state}]
610,611,Jul,3,16:42:37,calvisitor-10-105-160-184,kernel,0,,ARPT: 683173.929950: ARPT: Wake Reason: Wake on Scan offload,E131,ARPT: {float}: ARPT: Wake Reason: Wake on Scan offload
611,612,Jul,3,16:56:42,calvisitor-10-105-160-184,kernel,0,,"ARPT: 683239.026135: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",E140,"ARPT: {float}: wl0: MDNS: {int} SRV Recs, {int} TXT Recs"
612,613,Jul,3,17:10:11,calvisitor-10-105-160-184,kernel,0,,hibernate image path: /var/vm/sleepimage,E226,hibernate image path: {path}
613,614,Jul,3,17:10:11,calvisitor-10-105-160-184,kernel,0,,hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages,E228,hibernate_flush_memory: buffer_cache_gc freed up {int} wired pages
614,615,Jul,3,17:10:11,calvisitor-10-105-160-184,kernel,0,,"hibernate_machine_init pagesDone 455920 sum2 81cafc41, time: 185 ms, disk(0x20000) 847 Mb/s, comp bytes: 47288320 time: 32 ms 1369 Mb/s, crypt bytes: 158441472 time: 38 ms 3973 Mb/s",E229,"hibernate_machine_init pagesDone {pages} sum2 {hex}, time: {time} ms, disk({hex}) {speed} Mb/s, comp bytes: {bytes} time: {time} ms {speed} Mb/s, crypt bytes: {bytes} time: {time} ms {speed} Mb/s"
615,616,Jul,3,17:10:11,calvisitor-10-105-160-184,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,E323,Thermal pressure state: {int} Memory pressure state: {int}
616,617,Jul,3,17:10:11,calvisitor-10-105-160-184,BezelServices 255.10,94,,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,E155,ASSERTION FAILED: {var} -[DriverServices getDeviceAddress:] line: {line}
617,618,Jul,3,17:23:55,calvisitor-10-105-160-184,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 4,E55,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = {int}
618,619,Jul,3,17:23:55,calvisitor-10-105-160-184,kernel,0,,hibernate_machine_init reading,E230,hibernate_machine_init reading
619,620,Jul,3,17:23:55,calvisitor-10-105-160-184,UserEventAgent,43,,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,E154,assertion failed: {string}: {string}: {hex} [{string}]: {hex}
620,621,Jul,3,17:25:12,calvisitor-10-105-160-184,kernel,0,,hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages,E228,hibernate_flush_memory: buffer_cache_gc freed up {int} wired pages
621,622,Jul,3,17:25:12,calvisitor-10-105-160-184,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,E323,Thermal pressure state: {int} Memory pressure state: {int}
622,623,Jul,3,17:25:12,calvisitor-10-105-160-184,UserEventAgent,43,,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,E154,assertion failed: {string}: {string}: {hex} [{string}]: {hex}
623,624,Jul,3,17:25:13,calvisitor-10-105-160-184,kernel,0,,AirPort: Link Up on awdl0,E111,AirPort: Link Up on awdl0
624,625,Jul,3,17:25:15,calvisitor-10-105-160-184,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-04 00:25:15 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),E48,- [UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType={int} ({null})/({null}) opts=({null}) when={date} confidence={int} from=({null})/({null}) (UABestAppSuggestionManager.m #{int})
625,626,Jul,3,17:25:31,calvisitor-10-105-160-184,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,E323,Thermal pressure state: {int} Memory pressure state: {int}
626,627,Jul,3,17:26:04,calvisitor-10-105-160-184,WeChat,24144,,jemmytest,E253,jemmytest
627,628,Jul,3,17:37:47,calvisitor-10-105-160-184,kernel,0,,hibernate_setup(0) took 4429 ms,E239,hibernate_setup({int}) took {int} ms
628,629,Jul,3,17:37:47,calvisitor-10-105-160-184,kernel,0,,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0x6800 ****,E6,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- {hex1} -- {hex2} -- {hex3} ****
