,Unnamed: 0,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
618,618,619,Jul,1,04:11:36,combo,su(pam_unix),21530.0,session closed for user news,E101,session closed for user <*>
619,619,620,Jul,1,05:02:26,combo,sshd(pam_unix),21689.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
620,620,621,Jul,1,05:02:26,combo,sshd(pam_unix),21689.0,session closed for user test,E101,session closed for user <*>
621,621,622,Jul,1,05:02:26,combo,sshd(pam_unix),21691.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
622,622,623,Jul,1,05:02:26,combo,sshd(pam_unix),21691.0,session closed for user test,E101,session closed for user <*>
623,623,624,Jul,1,05:02:26,combo,sshd(pam_unix),21692.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
624,624,625,Jul,1,05:02:26,combo,sshd(pam_unix),21692.0,session closed for user test,E101,session closed for user <*>
625,625,626,Jul,1,05:02:27,combo,sshd(pam_unix),21693.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
626,626,627,Jul,1,05:02:27,combo,sshd(pam_unix),21693.0,session closed for user test,E101,session closed for user <*>
627,627,628,Jul,1,07:57:30,combo,ftpd,21952.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
628,628,629,Jul,1,07:57:30,combo,ftpd,21951.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
629,629,630,Jul,1,07:57:30,combo,ftpd,21957.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
630,630,631,Jul,1,07:57:30,combo,ftpd,21953.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
631,631,632,Jul,1,07:57:30,combo,ftpd,21954.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
632,632,633,Jul,1,07:57:30,combo,ftpd,21955.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
633,633,634,Jul,1,07:57:30,combo,ftpd,21950.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
634,634,635,Jul,1,07:57:30,combo,ftpd,21956.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
635,635,636,Jul,1,07:57:30,combo,ftpd,21958.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
636,636,637,Jul,1,07:57:30,combo,ftpd,21945.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
637,637,638,Jul,1,07:57:30,combo,ftpd,21959.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
638,638,639,Jul,1,07:57:30,combo,ftpd,21940.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
639,639,640,Jul,1,07:57:30,combo,ftpd,21941.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
640,640,641,Jul,1,07:57:30,combo,ftpd,21946.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
641,641,642,Jul,1,07:57:30,combo,ftpd,21937.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
642,642,643,Jul,1,07:57:30,combo,ftpd,21943.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
643,643,644,Jul,1,07:57:30,combo,ftpd,21944.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
644,644,645,Jul,1,07:57:30,combo,ftpd,21948.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
645,645,646,Jul,1,07:57:30,combo,ftpd,21947.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
646,646,647,Jul,1,07:57:30,combo,ftpd,21942.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
647,647,648,Jul,1,07:57:30,combo,ftpd,21938.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
648,648,649,Jul,1,07:57:30,combo,ftpd,21949.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
649,649,650,Jul,1,07:57:30,combo,ftpd,21939.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E29,connection from <*> () at <*>
650,650,651,Jul,1,09:14:43,combo,sshd(pam_unix),22099.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
651,651,652,Jul,1,09:14:43,combo,sshd(pam_unix),22104.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
652,652,653,Jul,1,09:14:43,combo,sshd(pam_unix),22104.0,session closed for user test,E101,session closed for user <*>
653,653,654,Jul,1,09:14:43,combo,sshd(pam_unix),22106.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
654,654,655,Jul,1,09:14:44,combo,sshd(pam_unix),22099.0,session closed for user test,E101,session closed for user <*>
655,655,656,Jul,1,09:14:44,combo,sshd(pam_unix),22112.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
656,656,657,Jul,1,09:14:44,combo,sshd(pam_unix),22106.0,session closed for user test,E101,session closed for user <*>
657,657,658,Jul,1,09:14:44,combo,sshd(pam_unix),22112.0,session closed for user test,E101,session closed for user <*>
658,658,659,Jul,1,10:56:41,combo,sshd(pam_unix),22272.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
659,659,660,Jul,1,10:56:41,combo,sshd(pam_unix),22269.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
660,660,661,Jul,1,10:56:41,combo,sshd(pam_unix),22277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
661,661,662,Jul,1,10:56:42,combo,sshd(pam_unix),22271.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
662,662,663,Jul,1,10:56:42,combo,sshd(pam_unix),22273.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
663,663,664,Jul,1,10:56:42,combo,sshd(pam_unix),22270.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
664,664,665,Jul,1,10:56:43,combo,sshd(pam_unix),22268.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
665,665,666,Jul,1,10:56:43,combo,sshd(pam_unix),22274.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
666,666,667,Jul,1,10:56:44,combo,sshd(pam_unix),22276.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
667,667,668,Jul,1,10:56:44,combo,sshd(pam_unix),22275.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>
668,668,669,Jul,2,01:41:32,combo,sshd(pam_unix),23533.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
669,669,670,Jul,2,01:41:32,combo,sshd(pam_unix),23534.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
670,670,671,Jul,2,01:41:32,combo,sshd(pam_unix),23535.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
671,671,672,Jul,2,01:41:32,combo,sshd(pam_unix),23536.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
672,672,673,Jul,2,01:41:32,combo,sshd(pam_unix),23533.0,session closed for user test,E101,session closed for user <*>
673,673,674,Jul,2,01:41:32,combo,sshd(pam_unix),23534.0,session closed for user test,E101,session closed for user <*>
674,674,675,Jul,2,01:41:32,combo,sshd(pam_unix),23535.0,session closed for user test,E101,session closed for user <*>
675,675,676,Jul,2,01:41:32,combo,sshd(pam_unix),23536.0,session closed for user test,E101,session closed for user <*>
676,676,677,Jul,2,01:41:33,combo,sshd(pam_unix),23544.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
677,677,678,Jul,2,01:41:33,combo,sshd(pam_unix),23544.0,session closed for user test,E101,session closed for user <*>
678,678,679,Jul,2,01:41:33,combo,sshd(pam_unix),23545.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
679,679,680,Jul,2,01:41:33,combo,sshd(pam_unix),23546.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
680,680,681,Jul,2,01:41:33,combo,sshd(pam_unix),23547.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
681,681,682,Jul,2,01:41:33,combo,sshd(pam_unix),23545.0,session closed for user test,E101,session closed for user <*>
682,682,683,Jul,2,01:41:33,combo,sshd(pam_unix),23546.0,session closed for user test,E101,session closed for user <*>
683,683,684,Jul,2,01:41:33,combo,sshd(pam_unix),23547.0,session closed for user test,E101,session closed for user <*>
684,684,685,Jul,2,04:04:02,combo,su(pam_unix),24117.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
685,685,686,Jul,2,04:04:02,combo,su(pam_unix),24117.0,session closed for user cyrus,E101,session closed for user <*>
686,686,687,Jul,2,04:04:03,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
687,687,688,Jul,2,04:09:53,combo,su(pam_unix),24511.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
688,688,689,Jul,2,04:09:54,combo,su(pam_unix),24511.0,session closed for user news,E101,session closed for user <*>
689,689,690,Jul,2,04:15:33,combo,sshd(pam_unix),24588.0,check pass; user unknown,E27,check pass; user <*>
690,690,691,Jul,2,04:15:33,combo,sshd(pam_unix),24588.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
691,691,692,Jul,2,04:15:33,combo,sshd(pam_unix),24587.0,check pass; user unknown,E27,check pass; user <*>
692,692,693,Jul,2,04:15:33,combo,sshd(pam_unix),24587.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
693,693,694,Jul,2,04:15:33,combo,sshd(pam_unix),24590.0,check pass; user unknown,E27,check pass; user <*>
694,694,695,Jul,2,04:15:33,combo,sshd(pam_unix),24590.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
695,695,696,Jul,2,04:15:43,combo,sshd(pam_unix),24573.0,check pass; user unknown,E27,check pass; user <*>
696,696,697,Jul,2,04:15:43,combo,sshd(pam_unix),24573.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
697,697,698,Jul,2,04:15:43,combo,sshd(pam_unix),24574.0,check pass; user unknown,E27,check pass; user <*>
698,698,699,Jul,2,04:15:43,combo,sshd(pam_unix),24574.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
699,699,700,Jul,2,04:15:43,combo,sshd(pam_unix),24576.0,check pass; user unknown,E27,check pass; user <*>
700,700,701,Jul,2,04:15:43,combo,sshd(pam_unix),24576.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
701,701,702,Jul,2,04:15:43,combo,sshd(pam_unix),24578.0,check pass; user unknown,E27,check pass; user <*>
702,702,703,Jul,2,04:15:43,combo,sshd(pam_unix),24578.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
703,703,704,Jul,2,04:15:43,combo,sshd(pam_unix),24579.0,check pass; user unknown,E27,check pass; user <*>
704,704,705,Jul,2,04:15:43,combo,sshd(pam_unix),24579.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
705,705,706,Jul,2,04:15:43,combo,sshd(pam_unix),24581.0,check pass; user unknown,E27,check pass; user <*>
706,706,707,Jul,2,04:15:43,combo,sshd(pam_unix),24581.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
707,707,708,Jul,2,04:15:43,combo,sshd(pam_unix),24583.0,check pass; user unknown,E27,check pass; user <*>
708,708,709,Jul,2,04:15:43,combo,sshd(pam_unix),24583.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= <*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>
709,709,710,Jul,3,04:07:47,combo,su(pam_unix),26964.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
710,710,711,Jul,3,04:07:48,combo,su(pam_unix),26964.0,session closed for user cyrus,E101,session closed for user <*>
711,711,712,Jul,3,04:07:49,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded
712,712,713,Jul,3,04:07:55,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded
713,713,714,Jul,3,04:08:03,combo,syslogd 1.4.1,,restart.,E90,restart.
714,714,715,Jul,3,04:08:03,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
715,715,716,Jul,3,04:14:00,combo,su(pam_unix),28416.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
716,716,717,Jul,3,04:14:01,combo,su(pam_unix),28416.0,session closed for user news,E101,session closed for user <*>
717,717,718,Jul,3,10:05:25,combo,ftpd,32069.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
718,718,719,Jul,3,10:05:25,combo,ftpd,32067.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
719,719,720,Jul,3,10:05:25,combo,ftpd,32070.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
720,720,721,Jul,3,10:05:25,combo,ftpd,32053.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
721,721,722,Jul,3,10:05:25,combo,ftpd,32066.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
722,722,723,Jul,3,10:05:25,combo,ftpd,32068.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
723,723,724,Jul,3,10:05:25,combo,ftpd,32065.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
724,724,725,Jul,3,10:05:25,combo,ftpd,32062.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
725,725,726,Jul,3,10:05:25,combo,ftpd,32063.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
726,726,727,Jul,3,10:05:25,combo,ftpd,32059.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
727,727,728,Jul,3,10:05:25,combo,ftpd,32060.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
728,728,729,Jul,3,10:05:25,combo,ftpd,32071.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
729,729,730,Jul,3,10:05:25,combo,ftpd,32051.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
730,730,731,Jul,3,10:05:25,combo,ftpd,32057.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
731,731,732,Jul,3,10:05:25,combo,ftpd,32050.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>
