,LineId,Time,Component,Pid,Content,EventId,EventTemplate
486,487,20171223-22:17:50:649,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
487,488,20171223-22:17:50:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128660,E4,calculateCaloriesWithCache totalCalories={totalCalories}
488,489,20171223-22:17:50:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
489,490,20171223-22:17:50:661,Step_StandReportReceiver,30002312,REPORT : 7095 5065 151974 240,E47,REPORT : {var1} {var2} {var3} {var4}
490,491,20171223-22:17:50:849,Step_LSC,30002312,onStandStepChanged 3669,E42,onStandStepChanged {step}
491,492,20171223-22:17:50:856,Step_LSC,30002312,onExtend:1514038671000 2 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
492,493,20171223-22:17:51:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7095##548575##8661##16256##27314968,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
493,494,20171223-22:17:51:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
494,495,20171223-22:17:51:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128703,E4,calculateCaloriesWithCache totalCalories={totalCalories}
495,496,20171223-22:17:51:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
496,497,20171223-22:17:51:165,Step_StandReportReceiver,30002312,REPORT : 7097 5067 152017 240,E47,REPORT : {var1} {var2} {var3} {var4}
497,498,20171223-22:17:51:362,Step_LSC,30002312,onStandStepChanged 3671,E42,onStandStepChanged {step}
498,499,20171223-22:17:51:370,Step_LSC,30002312,onExtend:1514038672000 2 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
499,500,20171223-22:17:51:664,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7097##548576##8661##16256##27315469,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
500,501,20171223-22:17:51:664,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,E58,setTodayTotalDetailSteps={timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
501,502,20171223-22:17:51:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128745,E4,calculateCaloriesWithCache totalCalories={totalCalories}
502,503,20171223-22:17:51:677,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
503,504,20171223-22:17:51:681,Step_StandReportReceiver,30002312,REPORT : 7099 5068 152060 240,E47,REPORT : {var1} {var2} {var3} {var4}
504,505,20171223-22:17:51:848,Step_LSC,30002312,onStandStepChanged 3673,E42,onStandStepChanged {step}
505,506,20171223-22:17:51:854,Step_LSC,30002312,onExtend:1514038672000 2 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
506,507,20171223-22:17:52:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7099##548577##8661##16256##27315983,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
507,508,20171223-22:17:52:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
508,509,20171223-22:17:52:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128788,E4,calculateCaloriesWithCache totalCalories={totalCalories}
509,510,20171223-22:17:52:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
510,511,20171223-22:17:52:169,Step_StandReportReceiver,30002312,REPORT : 7101 5070 152103 240,E47,REPORT : {var1} {var2} {var3} {var4}
511,512,20171223-22:17:52:848,Step_LSC,30002312,onStandStepChanged 3674,E42,onStandStepChanged {step}
512,513,20171223-22:17:52:855,Step_LSC,30002312,onExtend:1514038673000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
513,514,20171223-22:17:53:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7101##548578##8661##16256##27316470,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
514,515,20171223-22:17:53:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,E58,setTodayTotalDetailSteps={timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
515,516,20171223-22:17:53:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128810,E4,calculateCaloriesWithCache totalCalories={totalCalories}
516,517,20171223-22:17:53:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
517,518,20171223-22:17:53:169,Step_StandReportReceiver,30002312,REPORT : 7102 5070 152124 240,E47,REPORT : {var1} {var2} {var3} {var4}
518,519,20171223-22:17:53:849,Step_LSC,30002312,onStandStepChanged 3675,E42,onStandStepChanged {step}
519,520,20171223-22:17:53:859,Step_LSC,30002312,onExtend:1514038674000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
520,521,20171223-22:17:54:152,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7102##548579##8661##16256##27317468,E22,getTodayTotalDetailSteps = {timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
521,522,20171223-22:17:54:153,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
522,523,20171223-22:17:54:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128831,E4,calculateCaloriesWithCache totalCalories={totalCalories}
523,524,20171223-22:17:54:175,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
524,525,20171223-22:17:54:176,Step_StandReportReceiver,30002312,REPORT : 7103 5071 152146 240,E47,REPORT : {var1} {var2} {var3} {var4}
525,526,20171223-22:17:54:849,Step_LSC,30002312,onStandStepChanged 3676,E42,onStandStepChanged {step}
526,527,20171223-22:17:54:864,Step_LSC,30002312,onExtend:1514038675000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
527,528,20171223-22:17:55:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
528,529,20171223-22:17:55:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
529,530,20171223-22:17:55:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128853,E4,calculateCaloriesWithCache totalCalories={totalCalories}
530,531,20171223-22:17:55:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
531,532,20171223-22:17:55:169,Step_StandReportReceiver,30002312,REPORT : 7104 5072 152167 240,E47,REPORT : {var1} {var2} {var3} {var4}
532,533,20171223-22:17:55:348,Step_LSC,30002312,onStandStepChanged 3677,E42,onStandStepChanged {variable}
533,534,20171223-22:17:55:381,Step_LSC,30002312,onExtend:1514038676000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
534,535,20171223-22:17:55:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473,E22,getTodayTotalDetailSteps = {timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
535,536,20171223-22:17:55:649,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
536,537,20171223-22:17:55:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128874,E4,calculateCaloriesWithCache totalCalories={totalCalories}
537,538,20171223-22:17:55:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
538,539,20171223-22:17:55:664,Step_StandReportReceiver,30002312,REPORT : 7105 5072 152189 240,E47,REPORT : {var1} {var2} {var3} {var4}
539,540,20171223-22:17:56:349,Step_LSC,30002312,onStandStepChanged 3678,E42,onStandStepChanged {variable}
540,541,20171223-22:17:56:361,Step_LSC,30002312,onExtend:1514038677000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
541,542,20171223-22:17:56:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,E22,getTodayTotalDetailSteps = {timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
542,543,20171223-22:17:56:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,E58,setTodayTotalDetailSteps={timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
543,544,20171223-22:17:56:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128895,E4,calculateCaloriesWithCache totalCalories={totalCalories}
544,545,20171223-22:17:56:671,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
545,546,20171223-22:17:56:678,Step_StandReportReceiver,30002312,REPORT : 7106 5073 152210 240,E47,REPORT : {var1} {var2} {var3} {var4}
546,547,20171223-22:17:57:349,Step_LSC,30002312,onStandStepChanged 3679,E42,onStandStepChanged {step}
547,548,20171223-22:17:57:372,Step_LSC,30002312,onExtend:1514038678000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
548,549,20171223-22:17:57:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,E22,getTodayTotalDetailSteps = {timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
549,550,20171223-22:17:57:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,E58,setTodayTotalDetailSteps={timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
550,551,20171223-22:17:57:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128917,E4,calculateCaloriesWithCache totalCalories={totalCalories}
551,552,20171223-22:17:57:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
552,553,20171223-22:17:57:662,Step_StandReportReceiver,30002312,REPORT : 7107 5074 152231 240,E47,REPORT : {var1} {var2} {var3} {var4}
553,554,20171223-22:17:57:849,Step_LSC,30002312,onStandStepChanged 3681,E42,onStandStepChanged {step}
554,555,20171223-22:17:57:862,Step_LSC,30002312,onExtend:1514038678000 2 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
555,556,20171223-22:17:58:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
556,557,20171223-22:17:58:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
557,558,20171223-22:17:58:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128960,E4,calculateCaloriesWithCache totalCalories={totalCalories}
558,559,20171223-22:17:58:162,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
559,560,20171223-22:17:58:167,Step_StandReportReceiver,30002312,REPORT : 7109 5075 152274 240,E47,REPORT : {var1} {var2} {var3} {var4}
560,561,20171223-22:17:59:858,Step_LSC,30002312,onStandStepChanged 3683,E42,onStandStepChanged {step}
561,562,20171223-22:17:59:872,Step_LSC,30002312,onExtend:1514038680000 2 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
562,563,20171223-22:18:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
563,564,20171223-22:18:0:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,E22,getTodayTotalDetailSteps = {timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
564,565,20171223-22:18:0:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
565,566,20171223-22:18:0:168,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129002,E4,calculateCaloriesWithCache totalCalories={totalCalories}
566,567,20171223-22:18:0:171,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
567,568,20171223-22:18:0:172,Step_StandReportReceiver,30002312,REPORT : 7111 5077 152317 240,E47,REPORT : {var1} {var2} {var3} {var4}
568,569,20171223-22:18:1:349,Step_LSC,30002312,onStandStepChanged 3684,E42,onStandStepChanged {step}
569,570,20171223-22:18:1:361,Step_LSC,30002312,onExtend:1514038682000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
570,571,20171223-22:18:1:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
571,572,20171223-22:18:1:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
572,573,20171223-22:18:1:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129024,E4,calculateCaloriesWithCache totalCalories={totalCalories}
573,574,20171223-22:18:1:663,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
574,575,20171223-22:18:1:664,Step_StandReportReceiver,30002312,REPORT : 7112 5077 152339 240,E47,REPORT : {var1} {var2} {var3} {var4}
575,576,20171223-22:18:2:349,Step_LSC,30002312,onStandStepChanged 3685,E42,onStandStepChanged {step}
576,577,20171223-22:18:2:363,Step_LSC,30002312,onExtend:1514038683000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
577,578,20171223-22:18:2:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,E22,getTodayTotalDetailSteps = {timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
578,579,20171223-22:18:2:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
579,580,20171223-22:18:2:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129045,E4,calculateCaloriesWithCache totalCalories={totalCalories}
580,581,20171223-22:18:2:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
581,582,20171223-22:18:2:662,Step_StandReportReceiver,30002312,REPORT : 7113 5078 152360 240,E47,REPORT : {var1} {var2} {var3} {var4}
582,583,20171223-22:18:5:351,Step_LSC,30002312,onStandStepChanged 3686,E42,onStandStepChanged {step}
583,584,20171223-22:18:5:358,Step_LSC,30002312,onExtend:1514038686000 1 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
584,585,20171223-22:18:5:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
585,586,20171223-22:18:5:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
586,587,20171223-22:18:5:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,E4,calculateCaloriesWithCache totalCalories={totalCalories}
587,588,20171223-22:18:5:684,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
588,589,20171223-22:18:5:684,Step_StandReportReceiver,30002312,REPORT : 7114 5079 152381 240,E47,REPORT : {var1} {var2} {var3} {var4}
589,590,20171223-22:18:5:849,Step_LSC,30002312,onStandStepChanged 3686,E42,onStandStepChanged {step}
590,591,20171223-22:18:5:854,Step_LSC,30002312,onExtend:1514038686000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
591,592,20171223-22:18:6:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,E22,getTodayTotalDetailSteps = {timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
592,593,20171223-22:18:6:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
593,594,20171223-22:18:6:164,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,E4,calculateCaloriesWithCache totalCalories={totalCalories}
594,595,20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
595,596,20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
596,597,20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,E42,onStandStepChanged {step}
597,598,20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,E39,onExtend:{timestamp} {value1} {value2} {value3}
598,599,20171223-22:19:8:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
599,600,20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
600,601,20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,E4,calculateCaloriesWithCache totalCalories={totalCalories}
601,602,20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
602,603,20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,E47,REPORT : {var1} {var2} {var3} {var4}
603,604,20171223-22:19:8:357,Step_LSC,30002312,onStandStepChanged 3694,E42,onStandStepChanged {step}
